date,serie_id,y,z_rob
2025-09-01,EJE CAFETERO | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | FRESCOS | RALLADO/MOLIDO | 300-499 GRS,25.7146,-0.6832023691379032
2025-08-01,CUNDI/BOYACA | SUPERETES | COLANTA | LECHE LARGA VIDA | COLANTA | ENTERA | CAJA | 901 - 1000 CC,2268.7859999999996,0.6778651423497488
2025-09-01,PACIFICO | CONS LOCAL | GLORIA | BEBIDAS LACTEAS | ALGARRA | YOG CTE + REF LACTEO | VASO | 150-199 CC,157.96820000000002,0.6744907594765954
2026-01-01,PACIFICO | SUPER CADENA | OTROS FABRICANTES | BEBIDAS LACTEAS | OTRAS MARCAS | YOG CTE + REF LACTEO | BOTELLA | 200-249 CC,1.1429,0.6744907594765953
2025-10-01,ANTIOQUIA | SUPERETES | POSTOBON | BEBIDAS LACTEAS | BILAC | AVENA | CAJA ASEPTICA | 200-249 CC,5.0047999999999995,-0.6744907594765952
2025-11-01,LLANOS | SUPER CADENA | COLANTA | LECHE SABORIZADA | FRESCOLANTA | FRESA | BOLSA | 200-249 CC,0.2,-0.6744907594765952
2025-12-01,PACIFICO | SUPER CADENA | OTROS FABRICANTES | BEBIDAS LACTEAS | OTRAS MARCAS | YOG CTE + REF LACTEO | BOTELLA | 200-249 CC,0.0571,-0.6744907594765952
2025-12-01,ATLANTICO | SUPERETES | ALPINA | LECHE SABORIZADA | ALPIN | CHOCOLATE | BOLSA | 200-249 CC,28.7444,-0.6744907594765952
2025-10-01,ANTIOQUIA | TRADICIONAL | ALPINA | QUESOS | ALPINA | MADUROS | BLOQUE/ENTERO | 200-299 GRS,0,-0.6744907594765952
2025-11-01,ANTIOQUIA | TRADICIONAL | ALPINA | QUESOS | ALPINA | MADUROS | BLOQUE/ENTERO | 200-299 GRS,7.7834,0.6744907594765952
2025-12-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS,82.03269999999999,0.6744907594765952
2026-01-01,ATLANTICO | SUPERETES | ALPINA | LECHE SABORIZADA | ALPIN | CHOCOLATE | BOLSA | 200-249 CC,107.3136,0.6744907594765952
2025-08-01,PACIFICO | CONS LOCAL | GLORIA | BEBIDAS LACTEAS | ALGARRA | YOG CTE + REF LACTEO | VASO | 150-199 CC,105.1459,-0.674490759476595
2025-10-01,CUNDI/BOYACA | SUPERETES | COLANTA | LECHE LARGA VIDA | COLANTA | ENTERA | CAJA | 901 - 1000 CC,1481.7362,-0.6711163766034417
