PERIODO,REGION,CANAL,FABRICANTE,CATEGORIA,MARCAS,SUBCATEGORIA,EMPAQUES,TAMANIOS,PRECIO_PROMEDIO,VENTA_LITROS,VENTA_VALOR,DIST_NUM_TIENDAS_HANDLING,DIST_POND_TIENDAS_HANDLING,PERIODO_raw,PERIODO_date,date,serie_id
45962,ANTIOQUIA,SUPERETES,POSTOBON,BEBIDAS LACTEAS,BILAC,AVENA,CAJA ASEPTICA,200-249 CC,NA,NA,NA,0,NA,45962,2025-11-01,2025-11-01,ANTIOQUIA | SUPERETES | POSTOBON | BEBIDAS LACTEAS | BILAC | AVENA | CAJA ASEPTICA | 200-249 CC
46023,ATLANTICO,HIPERMERCADOS,PARMALAT,LECHE LARGA VIDA,PARMALAT,DESLACTOSADA,CAJA,751 - 900 CC,3959.3746999999998,3818.8553000000002,15120279.23,84.782608699999997,86.572299999999998,46023,2026-01-01,2026-01-01,ATLANTICO | HIPERMERCADOS | PARMALAT | LECHE LARGA VIDA | PARMALAT | DESLACTOSADA | CAJA | 751 - 900 CC
46023,ATLANTICO,SUPERETES,ALQUERIA,LECHE LARGA VIDA,ALQUERIA,DESCREMADA / DESLACTOSADA,BOLSA,1001 - 1100 CC,5727.2695000000003,47.908099999999997,274382.60220000002,1.42969364,3.7246999999999999,46023,2026-01-01,2026-01-01,ATLANTICO | SUPERETES | ALQUERIA | LECHE LARGA VIDA | ALQUERIA | DESCREMADA / DESLACTOSADA | BOLSA | 1001 - 1100 CC
46023,CUNDI/BOYACA,SUPERETES,COLANTA,LECHE LARGA VIDA,COLANTA,ENTERA,CAJA,901 - 1000 CC,5843.3554000000004,2042.097,11932698.49,5.0000450000000001,10.671099999999999,46023,2026-01-01,2026-01-01,CUNDI/BOYACA | SUPERETES | COLANTA | LECHE LARGA VIDA | COLANTA | ENTERA | CAJA | 901 - 1000 CC
46023,CUNDI/BOYACA,SUPERETES,PL,LECHE LARGA VIDA,PL,ENTERA,BOLSA,751 - 900 CC,3897.1478999999999,19471.511999999999,75883362.340000004,3.75865333,4.9306000000000001,46023,2026-01-01,2026-01-01,CUNDI/BOYACA | SUPERETES | PL | LECHE LARGA VIDA | PL | ENTERA | BOLSA | 751 - 900 CC
46023,PACIFICO,SUPERETES,ALQUERIA,LECHE LARGA VIDA,ALQUERIA,SEMI-DESCREMADA/DESLACTOSADA,BOLSA,901 - 1000 CC,7978.5767999999998,5216.0455000000002,41616619.590000004,0.84661355000000005,9.1448999999999998,46023,2026-01-01,2026-01-01,PACIFICO | SUPERETES | ALQUERIA | LECHE LARGA VIDA | ALQUERIA | SEMI-DESCREMADA/DESLACTOSADA | BOLSA | 901 - 1000 CC
46023,ANTIOQUIA,SUPER CADENA,ALPINA,LECHE LARGA VIDA,ALPINA,ENTERA,BOLSA,1001 - 1100 CC,6310.0173000000004,4938.1259,31159659.75,9.5627573800000008,13.7552,46023,2026-01-01,2026-01-01,ANTIOQUIA | SUPER CADENA | ALPINA | LECHE LARGA VIDA | ALPINA | ENTERA | BOLSA | 1001 - 1100 CC
46023,CENTRO,TRADICIONAL,EL RECREO,LECHE LARGA VIDA,EL RECREO,ENTERA,CAJA,751 - 900 CC,5444.4443000000001,1486.4852000000001,8093085.858,0.40254874000000002,4.4542000000000002,46023,2026-01-01,2026-01-01,CENTRO | TRADICIONAL | EL RECREO | LECHE LARGA VIDA | EL RECREO | ENTERA | CAJA | 751 - 900 CC
46023,ANTIOQUIA,TRADICIONAL,ALPINA,LECHE LARGA VIDA,ALPINA,ENTERA,BOLSA,1001 - 1100 CC,5454.5454,2225.1995999999999,12137452.25,0.74173310999999997,0.72540000000000004,46023,2026-01-01,2026-01-01,ANTIOQUIA | TRADICIONAL | ALPINA | LECHE LARGA VIDA | ALPINA | ENTERA | BOLSA | 1001 - 1100 CC
46023,ANTIOQUIA,TRADICIONAL,ALPINA,QUESOS,ALPINA,MADUROS,BLOQUE/ENTERO,200-299 GRS,NA,NA,NA,0,NA,46023,2026-01-01,2026-01-01,ANTIOQUIA | TRADICIONAL | ALPINA | QUESOS | ALPINA | MADUROS | BLOQUE/ENTERO | 200-299 GRS
46023,CUNDI/BOYACA,TRADICIONAL,COLANTA,QUESOS,COLANTA,FILADOS,BLOQUE/ENTERO,500-999 GRS,39099.996700000003,563.27350000000001,22023992.02,0.21208943999999999,4.1124999999999998,46023,2026-01-01,2026-01-01,CUNDI/BOYACA | TRADICIONAL | COLANTA | QUESOS | COLANTA | FILADOS | BLOQUE/ENTERO | 500-999 GRS
46023,ANTIOQUIA,HIPERMERCADOS,LA FLORIDA,QUESOS,LA FLORIDA,FILADOS,RALLADO/MOLIDO,300-499 GRS,61414.025000000001,98.957899999999995,6077402.949,85.185185189999999,96.588899999999995,46023,2026-01-01,2026-01-01,ANTIOQUIA | HIPERMERCADOS | LA FLORIDA | QUESOS | LA FLORIDA | FILADOS | RALLADO/MOLIDO | 300-499 GRS
46023,ATLANTICO,HIPERMERCADOS,ALPINA,QUESOS,ALPINA,FRESCOS,BLOQUE/ENTERO,300-499 GRS,31488.402099999999,495.37819999999999,15598667.93,100,100,46023,2026-01-01,2026-01-01,ATLANTICO | HIPERMERCADOS | ALPINA | QUESOS | ALPINA | FRESCOS | BLOQUE/ENTERO | 300-499 GRS
46023,CENTRO,HIPERMERCADOS,PL,QUESOS,PL,FILADOS,BLOQUE/ENTERO,1000-2000 GRS,40312.499400000001,34.857399999999998,1405188.916,36.363636360000001,14.907999999999999,46023,2026-01-01,2026-01-01,CENTRO | HIPERMERCADOS | PL | QUESOS | PL | FILADOS | BLOQUE/ENTERO | 1000-2000 GRS
46023,SANTANDERES,HIPERMERCADOS,COLANTA,QUESOS,COLANTA,OTROS TIPOS,CREMA/ESPARCIBLE,100-199 GRS,26956.5674,193.0943,5205159.5209999997,31.25,42.243499999999997,46023,2026-01-01,2026-01-01,SANTANDERES | HIPERMERCADOS | COLANTA | QUESOS | COLANTA | OTROS TIPOS | CREMA/ESPARCIBLE | 100-199 GRS
46023,ATLANTICO,SUPER CADENA,LACTEOS EL ZARZAL,QUESOS,EL ZARZAL,ESPARCIBLES,CREMA/ESPARCIBLE,200-299 GRS,23071.7994,15.574400000000001,359329.4326,8.6635740000000003E-2,0.13919999999999999,46023,2026-01-01,2026-01-01,ATLANTICO | SUPER CADENA | LACTEOS EL ZARZAL | QUESOS | EL ZARZAL | ESPARCIBLES | CREMA/ESPARCIBLE | 200-299 GRS
46023,ANTIOQUIA,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,AMARILLOS,BLOQUE/ENTERO,1000-2000 GRS,69182.272800000006,75.075100000000006,5193866.0489999996,0.96283262999999997,6.4794999999999998,46023,2026-01-01,2026-01-01,ANTIOQUIA | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | AMARILLOS | BLOQUE/ENTERO | 1000-2000 GRS
46023,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,119128.1492,75.867500000000007,9037954.8579999991,2.8884978800000001,14.2965,46023,2026-01-01,2026-01-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
46023,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,114900.0113,100.32,11526769.140000001,3.10246069,15.049899999999999,46023,2026-01-01,2026-01-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
46023,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,48640.657599999999,277.5942,13502364.43,3.3164235,16.470700000000001,46023,2026-01-01,2026-01-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
46023,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,81404.741099999999,130.2518,10603114.060000001,3.10246069,16.0947,46023,2026-01-01,2026-01-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
46023,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,105884.7427,213.95689999999999,22654771.289999999,3.20944209,16.303699999999999,46023,2026-01-01,2026-01-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
46023,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,97743.162299999996,99.799000000000007,9754669.8579999991,3.10246069,16.0947,46023,2026-01-01,2026-01-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
46023,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,145628.23069999999,29.325900000000001,4270678.932,1.71170245,7.9920999999999998,46023,2026-01-01,2026-01-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
46023,ANTIOQUIA,SUPER CADENA,COLANTA,QUESOS,COLANTA,MADUROS,BLOQUE/ENTERO,1000-2000 GRS,100802.2988,67.4649,6800617.0070000002,1.81868385,8.4001000000000001,46023,2026-01-01,2026-01-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS
46023,EJE CAFETERO,SUPER CADENA,COLANTA,QUESOS,COLANTA,FILADOS,TROZOS,300-499 GRS,55984.196799999998,25.200199999999999,1410812.9550000001,1.10132159,4.952,46023,2026-01-01,2026-01-01,EJE CAFETERO | SUPER CADENA | COLANTA | QUESOS | COLANTA | FILADOS | TROZOS | 300-499 GRS
46023,EJE CAFETERO,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,FRESCOS,RALLADO/MOLIDO,300-499 GRS,25877.1086,68.971900000000005,1784793.3459999999,1.3215859000000001,4.7282000000000002,46023,2026-01-01,2026-01-01,EJE CAFETERO | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | FRESCOS | RALLADO/MOLIDO | 300-499 GRS
46023,EJE CAFETERO,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,FRESCOS,RALLADO/MOLIDO,300-499 GRS,45628.417800000003,45.214599999999997,2063070.6569999999,1.76211454,6.0026999999999999,46023,2026-01-01,2026-01-01,EJE CAFETERO | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | FRESCOS | RALLADO/MOLIDO | 300-499 GRS
46023,LLANOS,SUPER CADENA,LA FLORIDA,QUESOS,LA FLORIDA,OTROS TIPOS,BLOQUE/ENTERO,0-99 GRS,13801.213599999999,19.5944,270426.5,1.3845468000000001,2.7532000000000001,46023,2026-01-01,2026-01-01,LLANOS | SUPER CADENA | LA FLORIDA | QUESOS | LA FLORIDA | OTROS TIPOS | BLOQUE/ENTERO | 0-99 GRS
46023,LLANOS,SUPER CADENA,OTROS FABRICANTES,QUESOS,OTRAS MARCAS,OTROS TIPOS,TROZOS,100-199 GRS,80423.115000000005,2.6164999999999998,210427.08050000001,0.69227340000000004,4.9463999999999997,46023,2026-01-01,2026-01-01,LLANOS | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | OTROS TIPOS | TROZOS | 100-199 GRS
